island,site,transect,status,short,size,taxa,morphology
Salisi Besar,SBRK,4,1,styb,4,Stylophora,branching
Salisi Besar,SBRK,4,1,acro,8,Acropora,corymbose
Salisi Besar,SBRK,4,1,acrh,10,Acropora,hispidose
Salisi Besar,SBRK,4,1,styb,24,Stylophora,branching
Salisi Besar,SBRK,4,1,acro,16,Acropora,corymbose
Salisi Besar,SBRK,4,1,acrb,3,Acropora,caespitose
Salisi Besar,SBRK,4,1,styb,13,Stylophora,branching
Salisi Besar,SBRK,4,1,pocb,14,Pocillopora,branching
Salisi Besar,SBRK,4,1,acro,15,Acropora,corymbose
Salisi Besar,SBRK,4,1,acro,10,Acropora,corymbose
Salisi Besar,SBRK,4,1,acro,10,Acropora,corymbose
Salisi Besar,SBRK,4,1,acrb,6,Acropora,caespitose
Salisi Besar,SBRK,4,1,acro,12,Acropora,corymbose
Salisi Besar,SBRK,4,1,acro,18,Acropora,corymbose
Salisi Besar,SBRK,4,1,acrb,20,Acropora,caespitose
Salisi Besar,SBRK,4,1,acra,13,Acropora,arborescent
Salisi Besar,SBRK,4,1,acra,6,Acropora,arborescent
Salisi Besar,SBRK,4,1,acra,7,Acropora,arborescent
Salisi Besar,SBRK,4,1,acra,3,Acropora,arborescent
Salisi Besar,SBRK,4,1,acra,3,Acropora,arborescent
Salisi Besar,SBRK,4,1,pocb,23,Pocillopora,branching
Salisi Besar,SBRK,4,1,acrb,13,Acropora,caespitose
Salisi Besar,SBRK,4,1,acrb,4,Acropora,caespitose
Salisi Besar,SBRK,4,1,mopb,5,Montipora,branching
Salisi Besar,SBRK,4,1,acro,23,Acropora,corymbose
Salisi Besar,SBRK,4,1,styb,13,Stylophora,branching
Salisi Besar,SBRK,4,1,styb,14,Stylophora,branching
Salisi Besar,SBRC,1,2,fatm,18,Favites,massive
Salisi Besar,SBRC,1,2,asrm,15,Astrea,massive
Salisi Besar,SBRC,1,2,acrb,4,Acropora,caespitose
Salisi Besar,SBRC,1,2,porb,14,Porites,branching
Salisi Besar,SBRC,1,2,styb,5,Stylophora,branching
Salisi Besar,SBRC,1,2,styb,28,Stylophora,branching
Salisi Besar,SBRC,1,2,styb,18,Stylophora,branching
Salisi Besar,SBRC,1,2,acro,17,Acropora,corymbose
Salisi Besar,SBRC,1,2,acro,15,Acropora,corymbose
Salisi Besar,SBRC,1,2,acro,7,Acropora,corymbose
Salisi Besar,SBRC,1,2,acro,6,Acropora,corymbose
Salisi Besar,SBRC,1,2,styb,20,Stylophora,branching
Salisi Besar,SBRC,1,2,styb,19,Stylophora,branching
Salisi Besar,SBRC,1,2,porm,3,Porites,massive
Salisi Besar,SBRC,1,2,porm,11,Porites,massive
Salisi Besar,SBRC,1,2,gonm,3,Goniastrea,massive
Salisi Besar,SBRC,1,2,pocb,20,Pocillopora,branching
Salisi Besar,SBRC,1,2,cype,4,Cyphastrea,encrusting
Salisi Besar,SBRC,1,2,cype,10,Cyphastrea,encrusting
Salisi Besar,SBRC,1,2,mope,5,Montipora,encrusting
Salisi Besar,SBRC,1,2,mope,12,Montipora,encrusting
Salisi Besar,SBRC,1,2,styb,6,Stylophora,branching
Salisi Besar,SBRC,1,2,styb,26,Stylophora,branching
Salisi Besar,SBRC,1,2,acrb,6,Acropora,caespitose
Salisi Besar,SBRC,1,2,acrh,7,Acropora,hispidose
Salisi Besar,SBRC,1,2,acrh,11,Acropora,hispidose
Salisi Besar,SBRC,1,2,styb,13,Stylophora,branching
Salisi Besar,SBRC,1,2,styb,15,Stylophora,branching
Salisi Besar,SBRC,1,2,styb,24,Stylophora,branching
Salisi Besar,SBRC,1,2,pocb,25,Pocillopora,branching
Salisi Besar,SBRC,1,2,pocb,39,Pocillopora,branching
Salisi Besar,SBRC,1,2,acro,23,Acropora,corymbose
Salisi Besar,SBRC,1,2,acrb,29,Acropora,caespitose
Salisi Besar,SBRC,1,2,styb,33,Stylophora,branching
Salisi Besar,SBRC,1,2,porb,6,Porites,branching
Salisi Besar,SBRC,1,2,porb,3,Porites,branching
Salisi Besar,SBRC,1,2,porb,5,Porites,branching
Salisi Besar,SBRC,1,2,acro,50,Acropora,corymbose
Salisi Besar,SBRC,1,2,acro,29,Acropora,corymbose
Salisi Besar,SBRC,1,2,acrb,6,Acropora,caespitose
Salisi Besar,SBRC,1,2,styb,28,Stylophora,branching
Salisi Besar,SBRC,1,2,styb,33,Stylophora,branching
Salisi Besar,SBRC,1,2,styb,16,Stylophora,branching
Salisi Besar,SBRC,1,2,pocb,10,Pocillopora,branching
Salisi Besar,SBRC,1,2,acro,7,Acropora,corymbose
Salisi Besar,SBRC,1,2,pocb,20,Pocillopora,branching
Salisi Besar,SBRC,1,2,porb,15,Porites,branching
Salisi Besar,SBRC,1,2,porm,7,Porites,massive
Salisi Besar,SBRC,1,2,asrm,10,Astrea,massive
Salisi Besar,SBRC,1,2,cype,10,Cyphastrea,encrusting
Salisi Besar,SBRC,2,2,styb,15,Stylophora,branching
Salisi Besar,SBRC,2,2,styb,7,Stylophora,branching
Salisi Besar,SBRC,2,2,acro,34,Acropora,corymbose
Salisi Besar,SBRC,2,2,styb,24,Stylophora,branching
Salisi Besar,SBRC,2,2,styb,22,Stylophora,branching
Salisi Besar,SBRC,2,2,acro,8,Acropora,corymbose
Salisi Besar,SBRC,2,2,acro,5,Acropora,corymbose
Salisi Besar,SBRC,2,2,acro,21,Acropora,corymbose
Salisi Besar,SBRC,2,2,mope,3,Montipora,encrusting
Salisi Besar,SBRC,2,2,styb,22,Stylophora,branching
Salisi Besar,SBRC,2,2,styb,16,Stylophora,branching
Salisi Besar,SBRC,2,2,styb,10,Stylophora,branching
Salisi Besar,SBRC,2,2,asre,7,Astrea,encrusting
Salisi Besar,SBRC,2,2,styb,22,Stylophora,branching
Salisi Besar,SBRC,2,2,styb,20,Stylophora,branching
Salisi Besar,SBRC,2,2,styb,12,Stylophora,branching
Salisi Besar,SBRC,2,2,acro,23,Acropora,corymbose
Salisi Besar,SBRC,2,2,porm,10,Porites,massive
Salisi Besar,SBRC,2,2,acrb,4,Acropora,caespitose
Salisi Besar,SBRC,2,2,acro,4,Acropora,corymbose
Salisi Besar,SBRC,2,2,colm,26,Coeloseris,massive
Salisi Besar,SBRC,2,2,coem,5,Coelastrea,massive
Salisi Besar,SBRC,2,2,fate,6,Favites,encrusting
Salisi Besar,SBRC,2,2,porm,13,Porites,massive
Salisi Besar,SBRC,2,2,porm,61,Porites,massive
Salisi Besar,SBRC,2,2,porm,6,Porites,massive
Salisi Besar,SBRC,2,2,porm,10,Porites,massive
Salisi Besar,SBRC,2,2,acro,40,Acropora,corymbose
Salisi Besar,SBRC,2,2,styb,16,Stylophora,branching
Salisi Besar,SBRC,2,2,fatm,10,Favites,massive
Salisi Besar,SBRC,2,2,porb,7,Porites,branching
Salisi Besar,SBRC,2,2,styb,9,Stylophora,branching
Salisi Besar,SBRC,2,2,gonm,22,Goniastrea,massive
Salisi Besar,SBRC,2,2,gonm,16,Goniastrea,massive
Salisi Besar,SBRC,2,2,mope,7,Montipora,encrusting
Salisi Besar,SBRC,2,2,mope,19,Montipora,encrusting
Salisi Besar,SBRC,2,2,styb,6,Stylophora,branching
Salisi Besar,SBRC,2,2,hyde,3,Hydnophora,encrusting
Salisi Besar,SBRC,2,2,porb,11,Porites,branching
Salisi Besar,SBRC,2,2,serb,6,Seriatopora,branching
Salisi Besar,SBRC,2,2,mope,8,Montipora,encrusting
Salisi Besar,SBRC,2,2,serb,6,Seriatopora,branching
Salisi Besar,SBRC,2,2,porm,27,Porites,massive
Salisi Besar,SBRC,2,2,porm,12,Porites,massive
Salisi Besar,SBRC,2,2,fatm,66,Favites,massive
Salisi Besar,SBRC,2,2,porm,15,Porites,massive
Salisi Besar,SBRC,2,2,astm,15,Astreopora,massive
Salisi Besar,SBRC,3,2,ecpe,32,Echinopora,encrusting
Salisi Besar,SBRC,3,2,styb,13,Stylophora,branching
Salisi Besar,SBRC,3,2,mope,23,Montipora,encrusting
Salisi Besar,SBRC,3,2,cype,7,Cyphastrea,encrusting
Salisi Besar,SBRC,3,2,mope,52,Montipora,encrusting
Salisi Besar,SBRC,3,2,mope,30,Montipora,encrusting
Salisi Besar,SBRC,3,2,porm,23,Porites,massive
Salisi Besar,SBRC,3,2,acrt,60,Acropora,table
Salisi Besar,SBRC,3,2,styb,35,Stylophora,branching
Salisi Besar,SBRC,3,2,mope,12,Montipora,encrusting
Salisi Besar,SBRC,3,2,mope,12,Montipora,encrusting
Salisi Besar,SBRC,3,2,styb,30,Stylophora,branching
Salisi Besar,SBRC,3,2,porm,8,Porites,massive
Salisi Besar,SBRC,3,2,acrt,27,Acropora,table
Salisi Besar,SBRC,3,2,serb,10,Seriatopora,branching
Salisi Besar,SBRC,3,2,porm,4,Porites,massive
Salisi Besar,SBRC,3,2,porb,8,Porites,branching
Salisi Besar,SBRC,3,2,porb,11,Porites,branching
Salisi Besar,SBRC,3,2,styb,22,Stylophora,branching
Salisi Besar,SBRC,3,2,porb,4,Porites,branching
Salisi Besar,SBRC,3,2,serb,11,Seriatopora,branching
Salisi Besar,SBRC,3,2,acro,36,Acropora,corymbose
Salisi Besar,SBRC,3,2,pocb,27,Pocillopora,branching
Salisi Besar,SBRC,3,2,styb,17,Stylophora,branching
Salisi Besar,SBRC,3,2,styb,27,Stylophora,branching
Salisi Besar,SBRC,3,2,styb,15,Stylophora,branching
Salisi Besar,SBRC,3,2,acro,16,Acropora,corymbose
Salisi Besar,SBRC,3,2,acro,15,Acropora,corymbose
Salisi Besar,SBRC,3,2,acro,20,Acropora,corymbose
Salisi Besar,SBRC,3,2,acro,9,Acropora,corymbose
Salisi Besar,SBRC,3,2,acrb,10,Acropora,caespitose
Salisi Besar,SBRC,3,2,acrb,22,Acropora,caespitose
Salisi Besar,SBRC,3,2,porb,25,Porites,branching
Salisi Besar,SBRC,3,2,acro,15,Acropora,corymbose
Salisi Besar,SBRC,3,2,acro,10,Acropora,corymbose
Salisi Besar,SBRC,3,2,acro,10,Acropora,corymbose
Salisi Besar,SBRC,3,2,styb,7,Stylophora,branching
Salisi Besar,SBRC,3,2,styb,5,Stylophora,branching
Salisi Besar,SBRC,3,2,acrb,8,Acropora,caespitose
Salisi Besar,SBRC,3,2,acrb,18,Acropora,caespitose
Salisi Besar,SBRC,3,2,styb,23,Stylophora,branching
Salisi Besar,SBRC,3,2,styb,22,Stylophora,branching
Salisi Besar,SBRC,3,2,acro,10,Acropora,corymbose
Salisi Besar,SBRC,3,2,acro,43,Acropora,corymbose
Salisi Besar,SBRC,3,2,pocb,24,Pocillopora,branching
Salisi Besar,SBRC,3,2,acrb,4,Acropora,caespitose
Salisi Besar,SBRC,3,2,acrb,16,Acropora,caespitose
Salisi Besar,SBRC,3,2,cype,5,Cyphastrea,encrusting
Salisi Besar,SBRC,4,2,porm,3,Porites,massive
Salisi Besar,SBRC,4,2,acrb,7,Acropora,caespitose
Salisi Besar,SBRC,4,2,acrb,8,Acropora,caespitose
Salisi Besar,SBRC,4,2,acro,14,Acropora,corymbose
Salisi Besar,SBRC,4,2,acro,8,Acropora,corymbose
Salisi Besar,SBRC,4,2,styb,24,Stylophora,branching
Salisi Besar,SBRC,4,2,styb,20,Stylophora,branching
Salisi Besar,SBRC,4,2,styb,32,Stylophora,branching
Salisi Besar,SBRC,4,2,acro,23,Acropora,corymbose
Salisi Besar,SBRC,4,2,acro,6,Acropora,corymbose
Salisi Besar,SBRC,4,2,styb,14,Stylophora,branching
Salisi Besar,SBRC,4,2,styb,24,Stylophora,branching
Salisi Besar,SBRC,4,2,acro,23,Acropora,corymbose
Salisi Besar,SBRC,4,2,pocb,33,Pocillopora,branching
Salisi Besar,SBRC,4,2,acrb,8,Acropora,caespitose
Salisi Besar,SBRC,4,2,pocb,33,Pocillopora,branching
Salisi Besar,SBRC,4,2,pocb,25,Pocillopora,branching
Salisi Besar,SBRC,4,2,pocb,27,Pocillopora,branching
Salisi Besar,SBRC,4,2,styb,19,Stylophora,branching
Salisi Besar,SBRC,4,2,styb,18,Stylophora,branching
Salisi Besar,SBRC,4,2,porb,14,Porites,branching
Salisi Besar,SBRC,4,2,acrb,6,Acropora,caespitose
Salisi Besar,SBRC,4,2,acrt,40,Acropora,table
Salisi Besar,SBRC,4,2,acrb,15,Acropora,caespitose
Salisi Besar,SBRC,4,2,pocb,24,Pocillopora,branching
Salisi Besar,SBRC,4,2,porm,21,Porites,massive
Salisi Besar,SBRC,4,2,porb,25,Porites,branching
Salisi Besar,SBRC,4,2,acrb,10,Acropora,caespitose
Salisi Besar,SBRC,4,2,pore,6,Porites,encrusting
Salisi Besar,SBRC,4,2,acro,31,Acropora,corymbose
Salisi Besar,SBRC,4,2,porb,6,Porites,branching
Salisi Besar,SBRC,4,2,pocb,26,Pocillopora,branching
Salisi Besar,SBRC,4,2,acro,21,Acropora,corymbose
Salisi Besar,SBRC,4,2,porm,32,Porites,massive
Salisi Besar,SBRC,4,2,styb,20,Stylophora,branching
Salisi Besar,SBRC,4,2,styb,13,Stylophora,branching
Salisi Besar,SBRC,4,2,porb,11,Porites,branching
Salisi Besar,SBRC,4,2,styb,19,Stylophora,branching
Salisi Besar,SBRC,4,2,styb,35,Stylophora,branching
Salisi Besar,SBRC,4,2,styb,28,Stylophora,branching
Salisi Besar,SBRC,4,2,styb,15,Stylophora,branching
Salisi Besar,SBRC,4,2,styb,18,Stylophora,branching
Salisi Besar,SBRC,4,2,acrb,19,Acropora,caespitose
Salisi Besar,SBRC,4,2,porb,26,Porites,branching
Salisi Besar,SBRC,4,2,acro,8,Acropora,corymbose
Salisi Besar,SBRC,4,2,acro,24,Acropora,corymbose
Salisi Besar,SBRC,4,2,acro,40,Acropora,corymbose
Salisi Besar,SBRC2,1,2,styb,14,Stylophora,branching
Salisi Besar,SBRC2,1,2,styb,29,Stylophora,branching
Salisi Besar,SBRC2,1,2,acro,18,Acropora,corymbose
Salisi Besar,SBRC2,1,2,porb,4,Porites,branching
Salisi Besar,SBRC2,1,2,porb,5,Porites,branching
Salisi Besar,SBRC2,1,2,mopb,12,Montipora,branching
Salisi Besar,SBRC2,1,2,pocb,23,Pocillopora,branching
Salisi Besar,SBRC2,1,2,acro,43,Acropora,corymbose
Salisi Besar,SBRC2,1,2,acrb,22,Acropora,caespitose
Salisi Besar,SBRC2,1,2,porb,2,Porites,branching
Salisi Besar,SBRC2,1,2,acro,33,Acropora,corymbose
Salisi Besar,SBRC2,1,2,porb,7,Porites,branching
Salisi Besar,SBRC2,1,2,porb,8,Porites,branching
Salisi Besar,SBRC2,1,2,porb,8,Porites,branching
Salisi Besar,SBRC2,1,2,acrb,4,Acropora,caespitose
Salisi Besar,SBRC2,1,2,acrb,24,Acropora,caespitose
Salisi Besar,SBRC2,1,2,acrb,4,Acropora,caespitose
Salisi Besar,SBRC2,1,2,acrb,6,Acropora,caespitose
Salisi Besar,SBRC2,1,2,acrb,14,Acropora,caespitose
Salisi Besar,SBRC2,1,2,acrb,16,Acropora,caespitose
Salisi Besar,SBRC2,1,2,styb,17,Stylophora,branching
Salisi Besar,SBRC2,1,2,styb,20,Stylophora,branching
Salisi Besar,SBRC2,1,2,acrb,24,Acropora,caespitose
Salisi Besar,SBRC2,1,2,acrb,22,Acropora,caespitose
Salisi Besar,SBRC2,1,2,acro,9,Acropora,corymbose
Salisi Besar,SBRC2,1,2,astm,5,Astreopora,massive
Salisi Besar,SBRC2,1,2,acro,5,Acropora,corymbose
Salisi Besar,SBRC2,1,2,acrb,3,Acropora,caespitose
Salisi Besar,SBRC2,1,2,acro,8,Acropora,corymbose
Salisi Besar,SBRC2,1,2,porm,7,Porites,massive
Salisi Besar,SBRC2,1,2,styb,22,Stylophora,branching
Salisi Besar,SBRC2,1,2,acrb,11,Acropora,caespitose
Salisi Besar,SBRC2,2,2,styb,20,Stylophora,branching
Salisi Besar,SBRC2,2,2,acrt,39,Acropora,table
Salisi Besar,SBRC2,2,2,acro,17,Acropora,corymbose
Salisi Besar,SBRC2,2,2,acro,26,Acropora,corymbose
Salisi Besar,SBRC2,2,2,fun,6,Fungia,freeliving
Salisi Besar,SBRC2,2,2,acrb,2,Acropora,caespitose
Salisi Besar,SBRC2,2,2,acrb,5,Acropora,caespitose
Salisi Besar,SBRC2,2,2,styb,20,Stylophora,branching
Salisi Besar,SBRC2,2,2,acrh,20,Acropora,hispidose
Salisi Besar,SBRC2,2,2,pocb,10,Pocillopora,branching
Salisi Besar,SBRC2,2,2,acrt,14,Acropora,table
Salisi Besar,SBRC2,2,2,mope,9,Montipora,encrusting
Salisi Besar,SBRC2,2,2,styb,20,Stylophora,branching
Salisi Besar,SBRC2,2,2,acro,39,Acropora,corymbose
Salisi Besar,SBRC2,2,2,acro,7,Acropora,corymbose
Salisi Besar,SBRC2,2,2,acro,22,Acropora,corymbose
Salisi Besar,SBRC2,2,2,acro,11,Acropora,corymbose
Salisi Besar,SBRC2,2,2,acro,20,Acropora,corymbose
Salisi Besar,SBRC2,2,2,serb,22,Seriatopora,branching
Salisi Besar,SBRC2,2,2,serb,6,Seriatopora,branching
Salisi Besar,SBRC2,2,2,hydb,13,Hydnophora,branching
Salisi Besar,SBRC2,2,2,pocb,22,Pocillopora,branching
Salisi Besar,SBRC2,2,2,serb,14,Seriatopora,branching
Salisi Besar,SBRC2,2,2,porm,7,Porites,massive
Salisi Besar,SBRC2,2,2,pavm,26,Pavona,massive
Salisi Besar,SBRC2,2,2,mope,41,Montipora,encrusting
Salisi Besar,SBRC2,2,2,acrb,12,Acropora,caespitose
Salisi Besar,SBRC2,2,2,styb,31,Stylophora,branching
Salisi Besar,SBRC2,2,2,acrb,28,Acropora,caespitose
Salisi Besar,SBRC2,2,2,acrb,20,Acropora,caespitose
Salisi Besar,SBRC2,2,2,acrb,43,Acropora,caespitose
Salisi Besar,SBRC2,2,2,acrt,26,Acropora,table
Salisi Besar,SBRC2,2,2,acro,17,Acropora,corymbose
Salisi Besar,SBRC2,2,2,styb,4,Stylophora,branching
Salisi Besar,SBRC2,2,2,acrb,6,Acropora,caespitose
Salisi Besar,SBRC2,2,2,acrb,4,Acropora,caespitose
Salisi Besar,SBRC2,3,2,acrb,14,Acropora,caespitose
Salisi Besar,SBRC2,3,2,acrb,13,Acropora,caespitose
Salisi Besar,SBRC2,3,2,acro,15,Acropora,corymbose
Salisi Besar,SBRC2,3,2,acro,17,Acropora,corymbose
Salisi Besar,SBRC2,3,2,styb,20,Stylophora,branching
Salisi Besar,SBRC2,3,2,acrb,12,Acropora,caespitose
Salisi Besar,SBRC2,3,2,acrb,15,Acropora,caespitose
Salisi Besar,SBRC2,3,2,acrb,6,Acropora,caespitose
Salisi Besar,SBRC2,3,2,acrb,18,Acropora,caespitose
Salisi Besar,SBRC2,3,2,mope,12,Montipora,encrusting
Salisi Besar,SBRC2,3,2,styb,15,Stylophora,branching
Salisi Besar,SBRC2,3,2,pocb,18,Pocillopora,branching
Salisi Besar,SBRC2,3,2,acrd,17,Acropora,digitate
Salisi Besar,SBRC2,3,2,mope,13,Montipora,encrusting
Salisi Besar,SBRC2,3,2,styb,24,Stylophora,branching
Salisi Besar,SBRC2,3,2,pocb,28,Pocillopora,branching
Salisi Besar,SBRC2,3,2,acrb,2,Acropora,caespitose
Salisi Besar,SBRC2,3,2,acrb,12,Acropora,caespitose
Salisi Besar,SBRC2,3,2,lepe,4,Leptastrea,encrusting
Salisi Besar,SBRC2,3,2,acro,18,Acropora,corymbose
Salisi Besar,SBRC2,3,2,acrb,25,Acropora,caespitose
Salisi Besar,SBRC2,3,2,acrb,9,Acropora,caespitose
Salisi Besar,SBRC2,3,2,mope,15,Montipora,encrusting
Salisi Besar,SBRC2,3,2,porm,3,Porites,massive
Salisi Besar,SBRC2,3,2,porm,16,Porites,massive
Salisi Besar,SBRC2,3,2,styb,22,Stylophora,branching
Salisi Besar,SBRC2,3,2,acrb,14,Acropora,caespitose
Salisi Besar,SBRC2,3,2,acrb,16,Acropora,caespitose
Salisi Besar,SBRC2,3,2,serb,4,Seriatopora,branching
Salisi Besar,SBRC2,3,2,pocb,28,Pocillopora,branching
Salisi Besar,SBRC2,3,2,acrb,25,Acropora,caespitose
Salisi Besar,SBRC2,3,2,acro,10,Acropora,corymbose
Salisi Besar,SBRC2,3,2,acro,18,Acropora,corymbose
Salisi Besar,SBRC2,3,2,acrb,4,Acropora,caespitose
Salisi Besar,SBRC2,3,2,acrb,6,Acropora,caespitose
Salisi Besar,SBRC2,3,2,acrt,17,Acropora,table
Salisi Besar,SBRC2,3,2,styb,24,Stylophora,branching
Salisi Besar,SBRC2,3,2,styb,15,Stylophora,branching
Salisi Besar,SBRC2,3,2,styb,26,Stylophora,branching
Salisi Besar,SBRC2,4,2,acrb,6,Acropora,caespitose
Salisi Besar,SBRC2,4,2,acrb,4,Acropora,caespitose
Salisi Besar,SBRC2,4,2,acrb,20,Acropora,caespitose
Salisi Besar,SBRC2,4,2,acrt,30,Acropora,table
Salisi Besar,SBRC2,4,2,acrb,24,Acropora,caespitose
Salisi Besar,SBRC2,4,2,acrb,13,Acropora,caespitose
Salisi Besar,SBRC2,4,2,porb,9,Porites,branching
Salisi Besar,SBRC2,4,2,styb,30,Stylophora,branching
Salisi Besar,SBRC2,4,2,acrb,20,Acropora,caespitose
Salisi Besar,SBRC2,4,2,acrb,8,Acropora,caespitose
Salisi Besar,SBRC2,4,2,pocb,21,Pocillopora,branching
Salisi Besar,SBRC2,4,2,styb,34,Stylophora,branching
Salisi Besar,SBRC2,4,2,acrb,6,Acropora,caespitose
Salisi Besar,SBRC2,4,2,acrh,7,Acropora,hispidose
Salisi Besar,SBRC2,4,2,styb,23,Stylophora,branching
Salisi Besar,SBRC2,4,2,acrb,8,Acropora,caespitose
Salisi Besar,SBRC2,4,2,acrb,24,Acropora,caespitose
Salisi Besar,SBRC2,4,2,acrb,10,Acropora,caespitose
Salisi Besar,SBRC2,4,2,acrb,24,Acropora,caespitose
Salisi Besar,SBRC2,4,2,acrb,4,Acropora,caespitose
Salisi Besar,SBRC2,4,2,styb,20,Stylophora,branching
Salisi Besar,SBRC2,4,2,styb,19,Stylophora,branching
Salisi Besar,SBRC2,4,2,pocb,7,Pocillopora,branching
Salisi Besar,SBRC2,4,2,acrb,8,Acropora,caespitose
Salisi Besar,SBRC2,4,2,serb,6,Seriatopora,branching
Salisi Besar,SBRC2,4,2,mope,15,Montipora,encrusting
Salisi Besar,SBRC2,4,2,acro,9,Acropora,corymbose
Salisi Besar,SBRC2,4,2,acro,10,Acropora,corymbose
Salisi Besar,SBRC2,4,2,acrh,24,Acropora,hispidose
Salisi Besar,SBRC2,4,2,acrb,6,Acropora,caespitose
Salisi Besar,SBRC2,4,2,acrt,48,Acropora,table
Salisi Besar,SBRC2,4,2,acrt,24,Acropora,table
Salisi Besar,SBRC2,4,2,porb,4,Porites,branching
Salisi Besar,SBRC2,4,2,acrb,27,Acropora,caespitose
Salisi Besar,SBRC2,4,2,acrb,6,Acropora,caespitose
Salisi Besar,SBRC2,4,2,acrb,2,Acropora,caespitose
Salisi Besar,SBRC2,4,2,acro,12,Acropora,corymbose
Salisi Besar,SBRC2,4,2,gonm,23,Goniastrea,massive
Salisi Besar,SBRC2,4,2,asrm,3,Astrea,massive
Salisi Besar,SBRC2,4,2,mope,11,Montipora,encrusting
Salisi Besar,SBRC2,4,2,mope,10,Montipora,encrusting
Salisi Besar,SBRC2,4,2,porm,37,Porites,massive
Salisi Besar,SBRC2,4,2,porm,29,Porites,massive
Salisi Besar,SBRC2,4,2,pocb,10,Pocillopora,branching
Salisi Besar,SBRC2,4,2,fatm,22,Favites,massive
Salisi Besar,SBRD,1,2,acro,20,Acropora,corymbose
Salisi Besar,SBRD,1,2,acrt,34,Acropora,table
Salisi Besar,SBRD,1,2,styb,4,Stylophora,branching
Salisi Besar,SBRD,1,2,porm,12,Porites,massive
Salisi Besar,SBRD,1,2,asrm,33,Astrea,massive
Salisi Besar,SBRD,1,2,galm,7,Galaxea,massive
Salisi Besar,SBRD,1,2,hydb,9,Hydnophora,branching
Salisi Besar,SBRD,1,2,hydb,5,Hydnophora,branching
Salisi Besar,SBRD,1,2,acrb,14,Acropora,caespitose
Salisi Besar,SBRD,1,2,styb,20,Stylophora,branching
Salisi Besar,SBRD,1,2,acro,17,Acropora,corymbose
Salisi Besar,SBRD,1,2,styb,20,Stylophora,branching
Salisi Besar,SBRD,1,2,acrb,5,Acropora,caespitose
Salisi Besar,SBRD,1,2,acrb,4,Acropora,caespitose
Salisi Besar,SBRD,1,2,acrb,4,Acropora,caespitose
Salisi Besar,SBRD,1,2,acro,8,Acropora,corymbose
Salisi Besar,SBRD,1,2,pocb,7,Pocillopora,branching
Salisi Besar,SBRD,1,2,asrm,2,Astrea,massive
Salisi Besar,SBRD,1,2,acro,15,Acropora,corymbose
Salisi Besar,SBRD,1,2,acrb,5,Acropora,caespitose
Salisi Besar,SBRD,1,2,acrb,10,Acropora,caespitose
Salisi Besar,SBRD,1,2,acrb,8,Acropora,caespitose
Salisi Besar,SBRD,1,2,styb,11,Stylophora,branching
Salisi Besar,SBRD,1,2,acro,23,Acropora,corymbose
Salisi Besar,SBRD,1,2,acro,10,Acropora,corymbose
Salisi Besar,SBRD,1,2,acrb,14,Acropora,caespitose
Salisi Besar,SBRD,1,2,acrb,4,Acropora,caespitose
Salisi Besar,SBRD,1,2,acro,23,Acropora,corymbose
Salisi Besar,SBRD,1,2,acro,8,Acropora,corymbose
Salisi Besar,SBRD,1,2,styb,23,Stylophora,branching
Salisi Besar,SBRD,1,2,styb,21,Stylophora,branching
Salisi Besar,SBRD,1,2,styb,23,Stylophora,branching
Salisi Besar,SBRD,1,2,styb,22,Stylophora,branching
Salisi Besar,SBRD,1,2,acrh,28,Acropora,hispidose
Salisi Besar,SBRD,1,2,acrh,8,Acropora,hispidose
Salisi Besar,SBRD,1,2,acrb,4,Acropora,caespitose
Salisi Besar,SBRD,1,2,acro,12,Acropora,corymbose
Salisi Besar,SBRD,1,2,acro,8,Acropora,corymbose
Salisi Besar,SBRD,2,2,styb,30,Stylophora,branching
Salisi Besar,SBRD,2,2,acrb,6,Acropora,caespitose
Salisi Besar,SBRD,2,2,acrh,19,Acropora,hispidose
Salisi Besar,SBRD,2,2,acrh,4,Acropora,hispidose
Salisi Besar,SBRD,2,2,styb,21,Stylophora,branching
Salisi Besar,SBRD,2,2,styb,20,Stylophora,branching
Salisi Besar,SBRD,2,2,styb,24,Stylophora,branching
Salisi Besar,SBRD,2,2,styb,21,Stylophora,branching
Salisi Besar,SBRD,2,2,pore,5,Porites,encrusting
Salisi Besar,SBRD,2,2,acro,5,Acropora,corymbose
Salisi Besar,SBRD,2,2,styb,11,Stylophora,branching
Salisi Besar,SBRD,2,2,styb,28,Stylophora,branching
Salisi Besar,SBRD,2,2,styb,17,Stylophora,branching
Salisi Besar,SBRD,2,2,styb,11,Stylophora,branching
Salisi Besar,SBRD,2,2,acro,18,Acropora,corymbose
Salisi Besar,SBRD,2,2,acrb,6,Acropora,caespitose
Salisi Besar,SBRD,2,2,acrb,6,Acropora,caespitose
Salisi Besar,SBRD,2,2,acro,21,Acropora,corymbose
Salisi Besar,SBRD,2,2,styb,19,Stylophora,branching
Salisi Besar,SBRD,2,2,styb,27,Stylophora,branching
Salisi Besar,SBRD,2,2,styb,7,Stylophora,branching
Salisi Besar,SBRD,2,2,acrh,28,Acropora,hispidose
Salisi Besar,SBRD,2,2,porb,8,Porites,branching
Salisi Besar,SBRD,2,2,pore,8,Porites,encrusting
Salisi Besar,SBRD,2,2,acrh,23,Acropora,hispidose
Salisi Besar,SBRD,2,2,acro,21,Acropora,corymbose
Salisi Besar,SBRD,2,2,acrb,10,Acropora,caespitose
